time,value
37.5452,-312387.2526
37.6035,-312481.8051
37.6618,-312566.4238
37.7201,-312660.1799
37.7784,-312752.7673
37.8367,-312849.737
37.895,-312931.5077
37.9533,-313037.0051
38.0116,-313126.1434
38.0699,-313216.4932
38.1282,-313309.6474
38.1865,-313418.6434
38.2448,-313504.3238
38.3031,-313598.921
38.3614,-313689.553
38.4197,-313789.8763
38.478,-313885.8221
38.5363,-313977.0412
38.5946,-314069.341
38.6529,-314150.8607
38.7112,-314241.9979
38.7695,-314335.3845
38.8278,-314422.9302
38.8861,-314519.2374
38.9444,-314602.4358
39.0027,-314709.4565
39.061,-314803.0054
39.1193,-314911.5402
39.1776,-315013.945
39.2359,-315110.0387
39.2942,-315210.3796
39.3525,-315311.6628
39.4108,-315414.9767
39.4691,-315514.4798
39.5274,-315614.8515
39.5857,-315705.586
39.644,-315814.289
39.7023,-315908.9312
39.7606,-316006.4977
39.8189,-316107.3608
39.8772,-316206.6895
39.9355,-316302.7526
39.9938,-316399.9584
40.0521,-316497.8345
40.1104,-316608.2999
40.1687,-316700.5608
40.227,-316801.0654
40.2853,-316904.0624
40.3436,-317010.3551
40.4019,-317110.5078
40.4602,-317210.1826
40.5185,-317315.5148
40.5768,-317419.5662
40.6351,-317518.6418
40.6934,-317628.1576
40.7517,-317726.0964
40.81,-317829.1438
40.8683,-317932.4969
40.9266,-318031.9597
40.9849,-318137.7948
41.0432,-318231.5168
41.1015,-318345.0673
41.1598,-318448.1116
41.2181,-318544.0107
41.2764,-318652.4581
41.3347,-318748.2022
41.393,-318856.875
41.4513,-318962.802
41.5096,-319073.7746
41.5679,-319179.1772
41.6262,-319286.3477
41.6845,-319400.7781
41.7428,-319489.527
41.8011,-319610.1024
41.8594,-319703.6449
41.9177,-319825.129
41.976,-319916.7865
42.0343,-320036.4193
42.0926,-320128.3441
42.1509,-320244.5851
42.2092,-320333.8404
42.2675,-320453.3008
42.3258,-320548.5468
42.3841,-320663.7099
42.4424,-320758.6757
42.5007,-320885.2967
42.559,-320976.454
42.6173,-321094.6637
42.6756,-321188.4492
42.7339,-321308.0167
42.7922,-321398.2013
42.8505,-321520.8526
42.9088,-321622.6844
42.9671,-321729.0895
43.0254,-321838.6821
43.0837,-321958.4994
43.142,-322049.8935
43.2003,-322156.9131
43.2586,-322255.9094
43.3169,-322372.0299
43.3752,-322468.6407
43.4335,-322588.5958
43.4918,-322685.8997
43.5501,-322806.2646
43.6084,-322904.5618
43.6667,-323018.0302
43.725,-323116.2987
43.7833,-323216.4085
43.8416,-323316.6487
43.8999,-323430.0321
43.9582,-323534.2868
44.0165,-323633.1368
44.0748,-323742.7354
44.1331,-323847.7103
44.1914,-323945.9614
44.2497,-324064.4966
44.308,-324164.7766
44.3663,-324288.2168
44.4246,-324397.3528
44.4829,-324511.254
44.5412,-324624.7571
44.5995,-324732.885
44.6578,-324840.1392
44.7161,-324952.1284
44.7744,-325078.8223
44.8327,-325184.0177
44.891,-325301.9816
44.9493,-325418.1087
45.0076,-325524.0461
45.0659,-325640.7326
45.1242,-325759.0415
45.1825,-325870.2556
45.2408,-325983.3324
45.2991,-326087.6804
45.3574,-326207.8378
45.4157,-326308.9671
45.474,-326413.8483
45.5323,-326531.5045
45.5906,-326632.8299
45.6489,-326753.2124
45.7072,-326869.7529
45.7655,-326976.7199
45.8238,-327103.6049
45.8821,-327216.8008
45.9404,-327329.2948
45.9987,-327446.4584
46.057,-327552.0454
46.1153,-327662.6436
46.1736,-327776.2449
46.2319,-327897.934
46.2902,-328015.8499
46.3485,-328134.966
46.4068,-328253.2282
46.4651,-328365.8865
46.5234,-328471.2594
46.5817,-328583.5874
46.64,-328690.1559
46.6983,-328796.9725
46.7566,-328897.9831
46.8149,-329011.0218
46.8732,-329115.982
46.9315,-329206.9783
46.9898,-329325.3828
47.0481,-329422.6209
47.1064,-329532.6055
47.1647,-329630.7522
47.223,-329744.763
47.2813,-329842.3858
47.3396,-329956.6931
47.3979,-330055.2339
47.4562,-330168.8894
47.5145,-330279.5552
47.5728,-330394.7409
47.6311,-330503.017
47.6894,-330618.6988
47.7477,-330735.6594
47.806,-330855.6767
47.8643,-330960.4179
47.9226,-331073.6551
47.9809,-331181.5299
48.0392,-331285.2785
48.0975,-331403.0783
48.1558,-331507.1549
48.2141,-331612.848
48.2724,-331713.0235
48.3307,-331828.0025
48.389,-331936.0399
48.4473,-332033.7194
48.5056,-332153.5734
48.5639,-332261.5127
48.6222,-332376.812
48.6805,-332480.4015
48.7388,-332576.5126
48.7971,-332695.9423
48.8554,-332793.5854
48.9137,-332914.2429
48.972,-333010.8626
49.0303,-333118.9607
49.0886,-333222.7749
49.1469,-333320.648
49.2052,-333424.037
49.2635,-333521.3648
49.3218,-333633.1212
49.3801,-333737.7616
49.4384,-333845.8147
49.4967,-333950.991
49.555,-334051.6494
49.6133,-334162.6384
49.6716,-334268.2409
49.7299,-334382.513
49.7882,-334483.8281
49.8465,-334579.6772
49.9048,-334695.7844
49.9631,-334801.6206
50.0214,-334908.9314
50.0797,-335028.7505
50.138,-335137.5045
50.1963,-335240.648
50.2546,-335328.3623
50.3129,-335443.8096
50.3712,-335549.4413
50.4295,-335657.1689
50.4878,-335762.1595
50.5461,-335864.387
50.6044,-335970.6464
50.6627,-336066.5302
50.721,-336160.9362
50.7793,-336271.1722
50.8376,-336358.4557
50.8959,-336461.7028
50.9542,-336557.972
51.0125,-336674.0139
51.0708,-336777.38
51.1291,-336871.8124
51.1874,-336978.2364
51.2457,-337067.4045
51.304,-337172.242
51.3623,-337279.7839
51.4206,-337384.7374
51.4789,-337480.0198
51.5372,-337586.7046
51.5955,-337697.4989
51.6538,-337801.396
51.7121,-337904.2306
51.7704,-337998.4422
51.8287,-338089.1363
51.887,-338190.9692
51.9453,-338306.0331
52.0036,-338403.2198
52.0619,-338512.5469
52.1202,-338611.1548
52.1785,-338720.6448
52.2368,-338822.4599
52.2951,-338936.5131
52.3534,-339041.1562
52.4117,-339137.183
52.47,-339239.6572
52.5283,-339350.2982
52.5866,-339434.9878
52.6449,-339540.8426
52.7032,-339620.836
52.7615,-339714.4327
52.8198,-339827.7199
52.8781,-339908.0894
52.9364,-340014.2785
52.9947,-340116.404
53.053,-340203.4138
53.1113,-340301.7238
53.1696,-340397.9586
53.2279,-340506.3074
53.2862,-340592.8304
53.3445,-340700.8952
53.4028,-340804.4026
53.4611,-340906.5904
53.5194,-341012.8431
53.5777,-341115.1944
53.636,-341210.8561
53.6943,-341304.3789
53.7526,-341407.9965
53.8109,-341498.2425
53.8692,-341601.3342
53.9275,-341693.9801
53.9858,-341789.2708
54.0441,-341875.6718
54.1024,-341969.1978
54.1607,-342076.3968
54.219,-342154.6227
54.2773,-342252.3387
54.3356,-342315.9672
54.3939,-342411.464
54.4522,-342503.9087
54.5105,-342608.1807
54.5688,-342701.8303
54.6271,-342802.525
54.6854,-342890.6231
54.7437,-342981.8327
54.802,-343071.1905
54.8603,-343160.2385
54.9186,-343255.5726
54.9769,-343336.767
55.0352,-343433.6192
55.0935,-343521.1863
55.1518,-343605.3601
55.2101,-343693.1318
55.2684,-343773.658
55.3267,-343863.366
55.385,-343951.7604
55.4433,-344036.1431
55.5016,-344129.8353
55.5599,-344219.7935
55.6182,-344309.1588
55.6765,-344416.3161
55.7348,-344499.651
55.7931,-344595.1781
55.8514,-344678.7153
55.9097,-344775.1696
55.968,-344857.7272
56.0263,-344938.4895
56.0846,-345025.6728
56.1429,-345133.568
56.2012,-345210.0502
56.2595,-345305.5392
56.3178,-345389.9097
56.3761,-345467.1526
56.4344,-345554.1336
56.4927,-345646.996
56.551,-345729.6887
56.6093,-345819.2475
56.6676,-345890.9223
56.7259,-345983.0521
56.7842,-346072.8372
56.8425,-346143.9007
56.9008,-346228.132
56.9591,-346307.9611
57.0174,-346382.383
57.0757,-346469.8013
57.134,-346540.7885
57.1923,-346633.0086
57.2506,-346717.958
57.3089,-346795.8813
57.3672,-346867.1921
57.4255,-346959.8638
57.4838,-347035.9819
57.5421,-347123.1138
57.6004,-347200.4299
57.6587,-347284.4895
57.717,-347370.1815
57.7753,-347455.1928
57.8336,-347543.8406
57.8919,-347623.0628
57.9502,-347700.4666
58.0085,-347780.3776
58.0668,-347861.8171
58.1251,-347960.0104
58.1834,-348031.5756
58.2417,-348119.6686
58.3,-348196.4939
58.3583,-348289.9632
58.4166,-348348.2371
58.4749,-348425.4435
58.5332,-348506.5376
58.5915,-348586.1653
58.6498,-348652.6502
58.7081,-348732.7022
58.7664,-348791.1354
58.8247,-348879.5613
58.883,-348956.7742
58.9413,-349039.9117
58.9996,-349100.6552
59.0579,-349189.7844
59.1162,-349256.1727
59.1745,-349327.2452
59.2328,-349403.019
59.2911,-349476.2487
59.3494,-349550.0421
59.4077,-349625.1481
59.466,-349695.7016
59.5243,-349761.0482
59.5826,-349851.1149
59.6409,-349920.1453
59.6992,-350004.2939
59.7575,-350071.8355
59.8158,-350151.2742
59.8741,-350224.8542
59.9324,-350300.1142
59.9907,-350374.7183
60.049,-350441.9162
60.1073,-350517.4075
60.1656,-350587.8137
60.2239,-350665.4405
60.2822,-350730.8533
60.3405,-350815.9265
60.3988,-350873.0696
60.4571,-350949.7249
60.5154,-351030.5004
60.5737,-351105.8457
60.632,-351168.8414
60.6903,-351239.2814
60.7486,-351307.2079
60.8069,-351386.1125
60.8652,-351460.3615
60.9235,-351524.1318
60.9818,-351609.4961
61.0401,-351669.4789
61.0984,-351749.1371
61.1567,-351824.1938
61.215,-351879.7327
61.2733,-351958.6133
61.3316,-352021.9835
61.3899,-352084.9137
61.4482,-352145.0011
61.5065,-352211.9301
61.5648,-352272.0288
61.6231,-352342.9679
61.6814,-352405.7605
61.7397,-352480.2819
61.798,-352545.6379
61.8563,-352613.4151
61.9146,-352681.5953
61.9729,-352738.4082
62.0312,-352805.3976
62.0895,-352884.3127
62.1478,-352943.48
62.2061,-353008.3711
62.2644,-353083.6304
62.3227,-353161.5246
62.381,-353214.7831
62.4393,-353289.9473
62.4976,-353343.2492
62.5559,-353407.035
62.6142,-353476.1429
62.6725,-353535.9049
62.7308,-353594.7994
62.7891,-353655.4264
62.8474,-353717.4175
62.9057,-353784.5569
62.964,-353844.9544
63.0223,-353907.5073
63.0806,-353965.4282
63.1389,-354024.6445
63.1972,-354065.1306
63.2555,-354125.4481
63.3138,-354186.965
63.3721,-354251.9995
63.4304,-354301.7975
63.4887,-354365.6837
63.547,-354421.8959
63.6053,-354490.6719
63.6636,-354549.1522
63.7219,-354594.4997
63.7802,-354666.991
63.8385,-354737.0629
63.8968,-354802.364
63.9551,-354873.8079
64.0134,-354941.9394
64.0717,-355009.8602
64.13,-355078.3997
64.1883,-355147.2319
64.2466,-355198.563
64.3049,-355253.4989
64.3632,-355293.3507
64.4215,-355347.9868
64.4798,-355380.8265
64.5381,-355440.4579
64.5964,-355496.4717
64.6547,-355548.1832
64.713,-355607.3903
64.7713,-355671.2683
64.8296,-355725.3789
64.8879,-355789.0298
64.9462,-355854.8922
65.0045,-355895.7211
65.0628,-355946.6759
65.1211,-356019.6511
65.1794,-356062.5236
65.2377,-356116.8084
65.296,-356150.2569
65.3543,-356223.1061
65.4126,-356276.0003
65.4709,-356325.6883
65.5292,-356375.6422
65.5875,-356443.3136
65.6458,-356500.96
65.7041,-356558.803
65.7624,-356617.8113
65.8207,-356677.5681
65.879,-356751.7352
65.9373,-356805.781
65.9956,-356857.111
66.0539,-356922.9937
66.1122,-356971.3196
66.1705,-357026.1232
66.2288,-357062.0813
66.2871,-357114.4837
66.3454,-357167.2469
66.4037,-357224.909
66.462,-357274.1975
66.5203,-357321.1969
66.5786,-357376.3592
66.6369,-357427.4779
66.6952,-357464.7684
66.7535,-357521.3091
66.8118,-357572.565
66.8701,-357629.0796
66.9284,-357682.6122
66.9867,-357736.1344
67.045,-357787.4782
67.1033,-357834.8368
67.1616,-357897.7795
67.2199,-357951.4729
67.2782,-357976.9219
67.3365,-358034.0216
67.3948,-358079.9589
67.4531,-358122.8484
67.5114,-358160.8367
67.5697,-358213.7905
67.628,-358248.1676
67.6863,-358306.5185
67.7446,-358351.8574
67.8029,-358397.2168
67.8612,-358451.7567
67.9195,-358495.5022
67.9778,-358531.0061
68.0361,-358563.9908
68.0944,-358613.1506
68.1527,-358656.6412
68.211,-358693.2898
68.2693,-358736.8151
68.3276,-358786.6815
68.3859,-358825.7736
68.4442,-358877.0125
68.5025,-358927.3625
68.5608,-358980.885
68.6191,-359014.7385
68.6774,-359065.8407
68.7357,-359114.8748
68.794,-359165.5173
68.8523,-359206.7955
68.9106,-359252.3044
68.9689,-359290.9987
69.0272,-359339.993
69.0855,-359374.4648
69.1438,-359421.6425
69.2021,-359451.7679
69.2604,-359501.6089
69.3187,-359543.3455
69.377,-359588.6825
69.4353,-359630.7452
69.4936,-359685.1635
69.5519,-359735.3772
69.6102,-359782.235
