time,value
6.8211,-4.4989323137
6.8794,-4.5534793729
6.9377,-4.6056106916
6.996,-4.6553216661
7.0543,-4.7025697885
7.1126,-4.7473707718
7.1709,-4.7896450517
7.2292,-4.8294504853
7.2875,-4.8667151331
7.3458,-4.9014897893
7.4041,-4.9337095159
7.4624,-4.9634574571
7.5207,-4.9907628342
7.579,-5.0158942549
7.6373,-5.0390130954
7.6956,-5.0603918058
7.7539,-5.080178305
7.8122,-5.0986079721
7.8705,-5.1158188777
7.9288,-5.132023062
7.9871,-5.147349148
8.0454,-5.1619572923
8.1037,-5.175892028
8.162,-5.18925998
8.2203,-5.2020804559
8.2786,-5.2144332412
8.3369,-5.2262953269
8.3952,-5.2377103071
8.4535,-5.2486765963
8.5118,-5.2592440343
8.5701,-5.2694480527
8.6284,-5.2793794
8.6867,-5.2890523187
8.745,-5.2985241302
8.8033,-5.3077817891
8.8616,-5.3168281429
8.9199,-5.3256558147
8.9782,-5.3342437787
9.0365,-5.3425450982
9.0948,-5.3505632382
9.1531,-5.3583132989
9.2114,-5.3658705989
9.2697,-5.3732250866
9.328,-5.3804785225
9.3863,-5.3876382917
9.4446,-5.3948193946
9.5029,-5.4020550676
9.5612,-5.4094577099
9.6195,-5.4170460024
9.6778,-5.4249242215
9.7361,-5.4330838591
9.7944,-5.4415874888
9.8527,-5.4504235796
9.911,-5.4596435739
9.9693,-5.4692027359
10.0276,-5.4791456041
10.0859,-5.4894306417
10.1442,-5.5000950831
10.2025,-5.5110807282
10.2608,-5.5224019128
10.3191,-5.5340069333
10.3774,-5.5458996847
10.4357,-5.5579870577
10.494,-5.5702546139
10.5523,-5.5826280329
10.6106,-5.5951217649
10.6689,-5.6076538931
10.7272,-5.6202472865
10.7855,-5.632838804
10.8438,-5.645449768
10.9021,-5.6580517182
10.9604,-5.6706377289
11.0187,-5.6832033079
11.077,-5.6957158314
11.1353,-5.708206088
11.1936,-5.7206404431
11.2519,-5.7330467962
11.3102,-5.7453719819
11.3685,-5.7576746629
11.4268,-5.7699216508
11.4851,-5.7821371004
11.5434,-5.7942771129
11.6017,-5.8064132621
11.66,-5.8184947471
11.7183,-5.8305685366
11.7766,-5.8425969711
11.8349,-5.854651886
11.8932,-5.8666439316
11.9515,-5.8786637982
12.0098,-5.8906226841
12.0681,-5.9026097452
12.1264,-5.9145573375
12.1847,-5.9265057183
12.243,-5.9384369725
12.3013,-5.9503539263
12.3596,-5.962250542
12.4179,-5.9741369874
12.4762,-5.9859842371
12.5345,-5.9978365047
12.5928,-6.0096355065
12.6511,-6.0214808632
12.7094,-6.0332808062
12.7677,-6.0450770854
12.826,-6.0568565769
12.8843,-6.0686756579
12.9426,-6.0804358164
13.0009,-6.0922246056
13.0592,-6.1039992168
13.1175,-6.1157911688
13.1758,-6.1275591124
13.2341,-6.1393553673
13.2924,-6.1511278557
13.3507,-6.16294564
13.409,-6.1747340756
13.4673,-6.1865529881
13.5256,-6.198360384
13.5839,-6.2102027655
13.6422,-6.2220132364
13.7005,-6.2338889895
13.7588,-6.2457311017
13.8171,-6.2576089681
13.8754,-6.2694685558
13.9337,-6.2813366853
13.992,-6.2931732213
14.0503,-6.3050242657
14.1086,-6.3168751529
14.1669,-6.3287275077
14.2252,-6.3405391556
14.2835,-6.3524058353
14.3418,-6.3642257482
14.4001,-6.3760377615
14.4584,-6.3878684955
14.5167,-6.3997312206
14.575,-6.4115676964
14.6333,-6.4234512999
14.6916,-6.4353060991
14.7499,-6.4471750749
14.8082,-6.4590104689
14.8665,-6.4708406455
14.9248,-6.4826559794
14.9831,-6.4944840251
15.0414,-6.506259125
15.0997,-6.5180855849
15.158,-6.5298701627
15.2163,-6.5416891336
15.2746,-6.5534595363
15.3329,-6.5652258579
15.3912,-6.5769650852
15.4495,-6.5886835166
15.5078,-6.6003658544
15.5661,-6.6120759178
15.6244,-6.6237176094
15.6827,-6.6353619157
15.741,-6.6469390127
15.7993,-6.6585261222
15.8576,-6.6700776872
15.9159,-6.6816157496
15.9742,-6.6930747509
16.0325,-6.7045549573
16.0908,-6.7159414951
16.1491,-6.7273514226
16.2074,-6.7387033304
16.2657,-6.749995041
16.324,-6.7612056703
16.3823,-6.7724012956
16.4406,-6.783569291
16.4989,-6.7946667598
16.5572,-6.8057374507
16.6155,-6.8167669052
16.6738,-6.8277384098
16.7321,-6.8386872537
16.7904,-6.849583975
16.8487,-6.8604642497
16.907,-6.871323772
16.9653,-6.882148734
17.0236,-6.892944224
17.0819,-6.9037503432
17.1402,-6.9145069678
17.1985,-6.9252230706
17.2568,-6.9359593757
17.3151,-6.9466647098
17.3734,-6.9573410127
17.4317,-6.9680010471
17.49,-6.9786166475
17.5483,-6.9892197483
17.6066,-6.9998193945
17.6649,-7.0103430335
17.7232,-7.0208235629
17.7815,-7.0313050806
17.8398,-7.0417039453
17.8981,-7.0520941931
17.9564,-7.0624757992
18.0147,-7.072814412
18.073,-7.0831137206
18.1313,-7.0933860291
18.1896,-7.1036080567
18.2479,-7.1138598664
18.3062,-7.1240308309
18.3645,-7.1341733313
18.4228,-7.1443019923
18.4811,-7.1544540573
18.5394,-7.1646032452
18.5977,-7.1747252709
18.656,-7.1848158404
18.7143,-7.1949020791
18.7726,-7.2049439676
18.8309,-7.2150015579
18.8892,-7.2250081092
18.9475,-7.235021426
19.0058,-7.2449900813
19.0641,-7.2549360754
19.1224,-7.2648116495
19.1807,-7.2746706316
19.239,-7.2844419371
19.2973,-7.2942205827
19.3556,-7.3039608951
19.4139,-7.3137034028
19.4722,-7.3233624206
19.5305,-7.3330045806
19.5888,-7.3425930813
19.6471,-7.3521323025
19.7054,-7.3616796752
19.7637,-7.3711592623
19.822,-7.3806211127
19.8803,-7.3900504169
19.9386,-7.3994920711
19.9969,-7.408865033
20.0552,-7.4182326608
20.1135,-7.4275161514
20.1718,-7.4368504357
20.2301,-7.4460855044
20.2884,-7.4553605029
20.3467,-7.4645516135
20.405,-7.4737815378
20.4633,-7.4829346842
20.5216,-7.4921040237
20.5799,-7.5012300412
20.6382,-7.5103503209
20.6965,-7.5193680262
20.7548,-7.5283953758
20.8131,-7.5373399594
20.8714,-7.546304392
20.9297,-7.5551819909
20.988,-7.5640597418
21.0463,-7.5728982059
21.1046,-7.5817685778
21.1629,-7.5905334241
21.2212,-7.5993379862
21.2795,-7.6080463176
21.3378,-7.6167423272
21.3961,-7.625362491
21.4544,-7.6339765033
21.5127,-7.6424515786
21.571,-7.6510170617
21.6293,-7.6594661481
21.6876,-7.6679494592
21.7459,-7.6763254119
21.8042,-7.6846833729
21.8625,-7.6929317805
21.9208,-7.7011917043
21.9791,-7.7092757655
22.0374,-7.7174143938
22.0957,-7.7254746224
22.154,-7.7335391739
22.2123,-7.7415148998
22.2706,-7.7494976026
22.3289,-7.7573674934
22.3872,-7.7652587967
22.4455,-7.7731196124
22.5038,-7.7809213609
22.5621,-7.7886901088
22.6204,-7.7964290931
22.6787,-7.8040772284
22.737,-7.8116897405
22.7953,-7.8192986488
22.8536,-7.8269374214
22.9119,-7.8344958978
22.9702,-7.8419839899
23.0285,-7.8494376007
23.0868,-7.8568551954
23.1451,-7.8642442963
23.2034,-7.8715358532
23.2617,-7.8788377453
23.32,-7.8861019698
23.3783,-7.8932982964
23.4366,-7.9004527644
23.4949,-7.90759328
23.5532,-7.9146511925
23.6115,-7.9216880514
23.6698,-7.9286710533
23.7281,-7.9356405467
23.7864,-7.9425892763
23.8447,-7.9495055639
23.903,-7.9564054206
23.9613,-7.9633361015
24.0196,-7.9701042646
24.0779,-7.9768525598
24.1362,-7.9834996029
24.1945,-7.9901477125
24.2528,-7.9967311555
24.3111,-8.0032702778
24.3694,-8.0098084037
24.4277,-8.0162653165
24.486,-8.0227423608
24.5443,-8.0291447575
24.6026,-8.0354787661
24.6609,-8.0417887314
24.7192,-8.048040279
24.7775,-8.0542617999
24.8358,-8.0603786018
24.8941,-8.0665220243
24.9524,-8.0725828389
25.0107,-8.0786116676
25.069,-8.0845962792
25.1273,-8.0905268633
25.1856,-8.0963986637
25.2439,-8.1021890591
25.3022,-8.1080484937
25.3605,-8.1137260284
25.4188,-8.1193108347
25.4771,-8.1248533828
25.5354,-8.1303623073
25.5937,-8.1357998965
25.652,-8.1411444406
25.7103,-8.146438064
25.7686,-8.1516708986
25.8269,-8.156815768
25.8852,-8.161934953
25.9435,-8.166942782
26.0018,-8.171856058
26.0601,-8.1767545582
26.1184,-8.1816048076
26.1767,-8.1863974444
26.235,-8.1910504111
26.2933,-8.1957042907
26.3516,-8.2002757944
26.4099,-8.2048244016
26.4682,-8.2093184688
26.5265,-8.2138134203
26.5848,-8.2181418082
26.6431,-8.2225519365
26.7014,-8.2268969396
26.7597,-8.2312047472
26.818,-8.2354004425
26.8763,-8.2396034884
26.9346,-8.2438090257
26.9929,-8.2478620071
27.0512,-8.2520177448
27.1095,-8.2559717067
27.1678,-8.2599983433
27.2261,-8.2639652161
27.2844,-8.2679411635
27.3427,-8.271894316
27.401,-8.2758402949
27.4593,-8.2798007604
27.5176,-8.2837007598
27.5759,-8.2876750416
27.6342,-8.2915232604
27.6925,-8.2953957339
27.7508,-8.2989918012
27.8091,-8.302628077
27.8674,-8.3062207601
27.9257,-8.309834181
27.984,-8.3133565188
28.0423,-8.3168969971
28.1006,-8.3203624309
28.1589,-8.3238435004
28.2172,-8.327135443
28.2755,-8.3303959518
28.3338,-8.3335615374
28.3921,-8.3366479082
28.4504,-8.3397762634
28.5087,-8.342787933
28.567,-8.3458992455
28.6253,-8.3489733483
28.6836,-8.3519713134
28.7419,-8.3549583423
28.8002,-8.357956743
28.8585,-8.3608694367
28.9168,-8.3638742584
28.9751,-8.3667500466
29.0334,-8.3695286588
29.0917,-8.3722769765
29.15,-8.3750571348
29.2083,-8.3777384207
29.2666,-8.3805407427
29.3249,-8.383241899
29.3832,-8.3860006113
29.4415,-8.3885845783
29.4998,-8.3913322947
29.5581,-8.3939855778
29.6164,-8.3967228441
29.6747,-8.399289253
29.733,-8.401897332
29.7913,-8.4044276119
29.8496,-8.4068289393
29.9079,-8.4090959644
29.9662,-8.4112484439
30.0245,-8.4134242947
30.0828,-8.4155219243
30.1411,-8.417634803
30.1994,-8.4195950654
30.2577,-8.4215233223
30.316,-8.4233988766
30.3743,-8.4253822835
30.4326,-8.4273268607
30.4909,-8.429083623
30.5492,-8.4308513317
30.6075,-8.4325613529
30.6658,-8.4341605087
30.7241,-8.4356909704
30.7824,-8.437115822
30.8407,-8.4384683328
30.899,-8.439871526
30.9573,-8.4412984874
31.0156,-8.4426580113
31.0739,-8.4439327158
31.1322,-8.4450657656
31.1905,-8.4462063354
31.2488,-8.4473143894
31.3071,-8.4483470317
31.3654,-8.4492461493
31.4237,-8.4501528304
31.482,-8.4510909271
31.5403,-8.4519517602
31.5986,-8.4528422999
31.6569,-8.4538608382
31.7152,-8.4547508752
31.7735,-8.4555992717
31.8318,-8.456296047
31.8901,-8.4570099645
31.9484,-8.4577693372
32.0067,-8.4584664498
32.065,-8.4591855908
32.1233,-8.4598509373
32.1816,-8.4605557714
32.2399,-8.4609567346
32.2982,-8.4612803895
32.3565,-8.4616559431
32.4148,-8.4618393158
32.4731,-8.4619705274
32.5314,-8.4620751354
32.5897,-8.462112667
32.648,-8.4621433349
32.7063,-8.4619941796
32.7646,-8.4617623258
32.8229,-8.4615003947
32.8812,-8.4614055615
32.9395,-8.460980031
32.9978,-8.460767149
33.0561,-8.4603065136
33.1144,-8.4599636113
33.1727,-8.4593672233
33.231,-8.4588764214
33.2893,-8.4582688399
33.3476,-8.4575602374
33.4059,-8.456817437
33.4642,-8.4560129805
33.5225,-8.4551579237
33.5808,-8.4543446274
33.6391,-8.4532072875
33.6974,-8.452238562
33.7557,-8.4511976304
33.814,-8.4502114264
33.8723,-8.4490264687
33.9306,-8.4479697378
33.9889,-8.4467296768
34.0472,-8.4455243529
34.1055,-8.4441663359
34.1638,-8.4427352639
34.2221,-8.4413909854
34.2804,-8.4398354338
34.3387,-8.4383525874
34.397,-8.4368542463
34.4553,-8.4351237223
34.5136,-8.4334896014
34.5719,-8.431713317
34.6302,-8.4300171396
34.6885,-8.4280845062
34.7468,-8.426153146
34.8051,-8.4243535281
34.8634,-8.4223563584
34.9217,-8.4202724711
34.98,-8.4181555012
35.0383,-8.4160534249
35.0966,-8.4138143011
35.1549,-8.4114993139
35.2132,-8.409417461
35.2715,-8.4071376655
35.3298,-8.4049068861
35.3881,-8.402616336
35.4464,-8.4001737124
35.5047,-8.3977059574
35.563,-8.3952806007
35.6213,-8.3924734085
35.6796,-8.3898174194
35.7379,-8.3869030675
35.7962,-8.3840278763
35.8545,-8.3809607568
35.9128,-8.3779414802
35.9711,-8.3748528043
36.0294,-8.3716475248
36.0877,-8.3683498883
36.146,-8.3649422447
36.2043,-8.3616290322
36.2626,-8.3583351471
36.3209,-8.354872971
36.3792,-8.3512603068
36.4375,-8.3475587461
36.4958,-8.3437517057
36.5541,-8.3399501474
36.6124,-8.3360413823
36.6707,-8.3320151405
36.729,-8.3279024857
36.7873,-8.3238274349
36.8456,-8.3198273797
36.9039,-8.315686987
36.9622,-8.3116276636
37.0205,-8.3073088859
37.0788,-8.3032296818
37.1371,-8.2990421202
37.1954,-8.2947594352
37.2537,-8.2906447344
37.312,-8.2866039307
37.3703,-8.2827492254
37.4286,-8.2790336477
37.4869,-8.2751643647
37.5452,-8.2715192709
37.6035,-8.2677323074
37.6618,-8.2641979258
37.7201,-8.2607077017
37.7784,-8.2572964389
37.8367,-8.2538706135
37.895,-8.250547398
37.9533,-8.2474097115
38.0116,-8.2442439496
38.0699,-8.2412647056
38.1282,-8.2381108004
38.1865,-8.2350177885
38.2448,-8.2318614071
38.3031,-8.2289626045
38.3614,-8.2260955482
38.4197,-8.223278783
38.478,-8.2204517221
38.5363,-8.2176205574
38.5946,-8.2150229111
38.6529,-8.212224643
38.7112,-8.2095711593
38.7695,-8.2069632264
38.8278,-8.2044653161
38.8861,-8.2019318416
38.9444,-8.1993782305
39.0027,-8.1967473424
39.061,-8.1941542212
39.1193,-8.1915322315
39.1776,-8.1892138198
39.2359,-8.186826026
39.2942,-8.1843779962
39.3525,-8.1818683431
39.4108,-8.1796364026
39.4691,-8.1773574034
39.5274,-8.1751019801
39.5857,-8.1729249227
39.644,-8.1707481115
39.7023,-8.1685811114
39.7606,-8.1667712662
39.8189,-8.1647173645
39.8772,-8.1628773266
39.9355,-8.1611181825
39.9938,-8.1592788837
40.0521,-8.1575844577
40.1104,-8.1560659322
40.1687,-8.1544613597
40.227,-8.1531336671
40.2853,-8.1516036883
40.3436,-8.150158145
40.4019,-8.1487646518
40.4602,-8.1475195731
40.5185,-8.1461654611
40.5768,-8.1449980962
40.6351,-8.1438315064
40.6934,-8.1429153151
40.7517,-8.1420485157
40.81,-8.1411407472
40.8683,-8.1403957348
40.9266,-8.1396264333
40.9849,-8.1388952094
41.0432,-8.1381408881
41.1015,-8.1375873948
41.1598,-8.1369414021
41.2181,-8.136413262
41.2764,-8.1358859716
41.3347,-8.1355598067
41.393,-8.1351520925
41.4513,-8.1347414516
41.5096,-8.1344791465
41.5679,-8.1342929347
41.6262,-8.1341877499
41.6845,-8.1342655653
41.7428,-8.1343453816
41.8011,-8.1343955539
41.8594,-8.1346503251
41.9177,-8.1348216519
41.976,-8.1350103766
42.0343,-8.1352077214
42.0926,-8.1354685617
42.1509,-8.1356486969
42.2092,-8.1360018521
42.2675,-8.1363816635
42.3258,-8.1367524553
42.3841,-8.1372175542
42.4424,-8.1376780701
42.5007,-8.138051675
42.559,-8.1386460799
42.6173,-8.1393334678
42.6756,-8.1400202161
42.7339,-8.1406422532
42.7922,-8.1414389169
42.8505,-8.1420225982
42.9088,-8.1428446473
42.9671,-8.1435257217
43.0254,-8.1443979583
43.0837,-8.1451733693
43.142,-8.1459989651
43.2003,-8.1468888528
43.2586,-8.1479842824
43.3169,-8.1488543901
43.3752,-8.1497895536
43.4335,-8.1508246869
43.4918,-8.151991801
43.5501,-8.1530874087
43.6084,-8.1543740231
43.6667,-8.155671246
43.725,-8.1568896378
43.7833,-8.1580692278
43.8416,-8.1592206734
43.8999,-8.1603748677
43.9582,-8.161758229
44.0165,-8.1630722842
44.0748,-8.1643371707
44.1331,-8.1656787966
44.1914,-8.167061824
44.2497,-8.1684157973
44.308,-8.1698664336
44.3663,-8.1713679907
44.4246,-8.1728650545
44.4829,-8.1743248649
44.5412,-8.1758534167
44.5995,-8.1775309624
44.6578,-8.1790451241
44.7161,-8.180554741
44.7744,-8.1820378447
44.8327,-8.1836376298
44.891,-8.185300706
44.9493,-8.1869606839
45.0076,-8.1886368932
45.0659,-8.1901612221
45.1242,-8.1917831347
45.1825,-8.1932835918
45.2408,-8.1949644601
45.2991,-8.1967009397
45.3574,-8.1983374381
45.4157,-8.2000014915
45.474,-8.2017149176
45.5323,-8.2034028803
45.5906,-8.2052100839
45.6489,-8.2070035289
45.7072,-8.2087883109
45.7655,-8.2106766718
45.8238,-8.2126172401
45.8821,-8.2144500547
45.9404,-8.2163516532
45.9987,-8.218365854
46.057,-8.2204068477
46.1153,-8.2223340179
46.1736,-8.2242344718
46.2319,-8.2261110193
46.2902,-8.2280397046
46.3485,-8.2299334184
46.4068,-8.2319012902
46.4651,-8.233870867
46.5234,-8.2357874942
46.5817,-8.2378107429
46.64,-8.2396150278
46.6983,-8.2413738137
46.7566,-8.2430885249
46.8149,-8.2448924218
46.8732,-8.2466821042
46.9315,-8.2483256636
46.9898,-8.2500003884
47.0481,-8.251591026
47.1064,-8.2533316755
47.1647,-8.255050611
47.223,-8.2570099758
47.2813,-8.258797535
47.3396,-8.2606827192
47.3979,-8.2624323639
47.4562,-8.2641882229
47.5145,-8.2658904438
47.5728,-8.2676565531
47.6311,-8.2694544612
47.6894,-8.2712785988
47.7477,-8.2729849994
47.806,-8.2748726825
47.8643,-8.276720737
47.9226,-8.2784753711
47.9809,-8.2802581425
48.0392,-8.2820482066
48.0975,-8.2839030468
48.1558,-8.2856528169
48.2141,-8.2873562904
48.2724,-8.2890961325
48.3307,-8.2908323953
48.389,-8.2925471442
48.4473,-8.2942699606
48.5056,-8.2959827961
48.5639,-8.2978658602
48.6222,-8.2995535903
48.6805,-8.3012382277
48.7388,-8.3029819402
48.7971,-8.304523344
48.8554,-8.3061636982
48.9137,-8.3076790571
48.972,-8.3093194164
49.0303,-8.3110032289
49.0886,-8.3124748275
49.1469,-8.3140169156
49.2052,-8.315482929
49.2635,-8.3170575723
49.3218,-8.3186060191
49.3801,-8.3201310706
49.4384,-8.321657029
49.4967,-8.323010355
49.555,-8.3245294951
49.6133,-8.3259107786
49.6716,-8.3273194028
49.7299,-8.3287790454
49.7882,-8.330322914
49.8465,-8.3316203063
49.9048,-8.3329228679
49.9631,-8.3341248109
50.0214,-8.3353679238
50.0797,-8.3365013887
50.138,-8.3378232948
50.1963,-8.3389524179
50.2546,-8.3402232182
50.3129,-8.3414594632
50.3712,-8.3426549342
50.4295,-8.3438185529
50.4878,-8.3450228193
50.5461,-8.3462649986
50.6044,-8.347514778
50.6627,-8.3486472184
50.721,-8.349799642
50.7793,-8.3508378411
50.8376,-8.3519888614
50.8959,-8.3529196998
50.9542,-8.3539159684
51.0125,-8.3549360267
51.0708,-8.356002412
51.1291,-8.3570921226
51.1874,-8.3581649375
51.2457,-8.3592375799
51.304,-8.3601641553
51.3623,-8.3609751143
51.4206,-8.3619524624
51.4789,-8.3628224919
51.5372,-8.3637022066
51.5955,-8.3644770099
51.6538,-8.3652944694
51.7121,-8.3659559674
51.7704,-8.3665893263
51.8287,-8.3671300866
51.887,-8.3676279202
51.9453,-8.3680041031
52.0036,-8.3685181342
52.0619,-8.3690912994
52.1202,-8.3696360714
52.1785,-8.3701206478
52.2368,-8.370645195
52.2951,-8.3711796436
52.3534,-8.3717338556
52.4117,-8.3722071949
52.47,-8.3727421051
52.5283,-8.3732088418
52.5866,-8.3736696099
52.6449,-8.3740870936
52.7032,-8.3745142697
52.7615,-8.3750233121
52.8198,-8.3754807912
52.8781,-8.3758788906
52.9364,-8.3762309003
52.9947,-8.3766266197
53.053,-8.3771455295
53.1113,-8.3776071076
53.1696,-8.3780614309
53.2279,-8.3783170508
53.2862,-8.3785322744
53.3445,-8.378822244
53.4028,-8.3792189829
53.4611,-8.3795012275
53.5194,-8.3798960762
53.5777,-8.3802916684
53.636,-8.3805837451
53.6943,-8.3809534891
53.7526,-8.3813446007
53.8109,-8.3816275856
53.8692,-8.3818874267
53.9275,-8.3821233666
53.9858,-8.3823114792
54.0441,-8.3824866645
54.1024,-8.3827305831
54.1607,-8.382966234
54.219,-8.3832405724
54.2773,-8.383530255
54.3356,-8.3838213154
54.3939,-8.3841245387
54.4522,-8.3842032207
54.5105,-8.3844382917
54.5688,-8.3845698549
54.6271,-8.3847529169
54.6854,-8.3848830154
54.7437,-8.384815826
54.802,-8.3848396529
54.8603,-8.3848526549
54.9186,-8.3848968138
54.9769,-8.3849117648
55.0352,-8.3849722343
55.0935,-8.3848368137
55.1518,-8.3847266302
55.2101,-8.3846872186
55.2684,-8.3845865427
55.3267,-8.3844408258
55.385,-8.3843406446
55.4433,-8.3842293549
55.5016,-8.384153581
55.5599,-8.3841203252
55.6182,-8.3842475821
55.6765,-8.3842919121
55.7348,-8.3843494921
55.7931,-8.3843562693
55.8514,-8.3844962135
55.9097,-8.3846830907
55.968,-8.3848711163
56.0263,-8.3849281995
56.0846,-8.3850319269
56.1429,-8.3850105331
56.2012,-8.3851053387
56.2595,-8.3849991952
56.3178,-8.3850564731
56.3761,-8.3850123655
56.4344,-8.3850281346
56.4927,-8.3849071145
56.551,-8.384937115
56.6093,-8.3849048929
56.6676,-8.3849598045
56.7259,-8.3849066523
56.7842,-8.3847539851
56.8425,-8.3846889085
56.9008,-8.3845432309
56.9591,-8.3844029336
57.0174,-8.384160206
57.0757,-8.3839276017
57.134,-8.3836702627
57.1923,-8.3835524201
57.2506,-8.3833481118
57.3089,-8.3830221328
57.3672,-8.3828279014
57.4255,-8.3825509795
57.4838,-8.3823014823
57.5421,-8.3820371101
57.6004,-8.3818990102
57.6587,-8.3816035904
57.717,-8.3813960249
57.7753,-8.3811415121
57.8336,-8.3809156334
57.8919,-8.380697387
57.9502,-8.3806627773
58.0085,-8.3804390243
58.0668,-8.3802079697
58.1251,-8.3799362128
58.1834,-8.3797165298
58.2417,-8.3792561435
58.3,-8.3790738792
58.3583,-8.3788105695
58.4166,-8.378563593
58.4749,-8.3783681284
58.5332,-8.3782115505
58.5915,-8.3781436358
58.6498,-8.3780710642
58.7081,-8.378022779
58.7664,-8.3780573235
58.8247,-8.3781124651
58.883,-8.3780535369
58.9413,-8.378011689
58.9996,-8.377952507
59.0579,-8.3778876656
59.1162,-8.3779410099
59.1745,-8.3780318015
59.2328,-8.3780978206
59.2911,-8.3781822085
59.3494,-8.3781792668
59.4077,-8.3781562724
59.466,-8.3780796264
59.5243,-8.3779043108
59.5826,-8.3778903624
59.6409,-8.3777567752
59.6992,-8.3778830508
59.7575,-8.3779180464
59.8158,-8.3779124221
59.8741,-8.3778975433
59.9324,-8.3779372491
59.9907,-8.3779135506
60.049,-8.3779105524
60.1073,-8.3778695352
60.1656,-8.3778454729
60.2239,-8.3779231427
60.2822,-8.3779604511
60.3405,-8.3779287425
60.3988,-8.3779973462
60.4571,-8.3780706141
60.5154,-8.3782617321
60.5737,-8.3783426607
60.632,-8.3784775734
60.6903,-8.3787242304
60.7486,-8.3790262228
60.8069,-8.3792816647
60.8652,-8.3796130727
60.9235,-8.380029468
60.9818,-8.3804157833
61.0401,-8.3808510526
61.0984,-8.3812341459
61.1567,-8.3816254368
61.215,-8.3819864564
61.2733,-8.3822440056
61.3316,-8.382701121
61.3899,-8.3830651586
61.4482,-8.3836187995
61.5065,-8.3840317574
61.5648,-8.3845502183
61.6231,-8.3848576542
61.6814,-8.3853066675
61.7397,-8.385826198
61.798,-8.3862664106
61.8563,-8.3867851652
61.9146,-8.3873165662
61.9729,-8.3876417453
62.0312,-8.3879135914
62.0895,-8.3883909421
62.1478,-8.3888276915
62.2061,-8.3891868243
62.2644,-8.3895441683
62.3227,-8.3899440903
62.381,-8.3903771772
62.4393,-8.3907080475
62.4976,-8.3910998534
62.5559,-8.3916594687
62.6142,-8.3922152806
62.6725,-8.3925055124
62.7308,-8.3929903449
62.7891,-8.3934981668
62.8474,-8.3939425611
62.9057,-8.3944609036
62.964,-8.3950616494
63.0223,-8.395594935
63.0806,-8.396301804
63.1389,-8.3968758413
63.1972,-8.3975937041
63.2555,-8.3982720656
63.3138,-8.3990801201
63.3721,-8.3998371435
63.4304,-8.4007816929
63.4887,-8.4016240194
63.547,-8.4024755384
63.6053,-8.4032457447
63.6636,-8.40421705
